SampleID,mixed_layer_depth,apparent_oxygen_utilization,Conductivity,chl_,density,nitrate,oxygen,O2sat_,phosphate,salinity,silicate,temperature,eastward_current_velocity,northward_current_velocity
SRR5918562,73.23733521,13.95547104,4.971351147,0.136263698,25.22799873,2.069079399,209.7637329,93.93630219,0.24179092,35.59150314,1.050198317,20.97099304,0.073447943,-0.075180002
SRR5918879,73.23733521,13.95547104,4.971351147,0.136263698,25.22799873,2.069079399,209.7637329,93.93630219,0.24179092,35.59150314,1.050198317,20.97099304,0.073447943,-0.075180002
SRR6471301,66.04750061,6.975640297,5.732091904,0.13627623,23.05011177,1.115108013,188.0254669,96.75339508,0.322974801,35.59118271,0.904242575,28.26986694,-0.005087759,0.00995218
SRR7033700,66.04750061,6.975640297,5.732091904,0.13627623,23.05011177,1.115108013,188.0254669,96.75339508,0.322974801,35.59118271,0.904242575,28.26986694,-0.005087759,0.00995218
SRR7036355,66.04750061,6.975640297,5.732091904,0.13627623,23.05011177,1.115108013,188.0254669,96.75339508,0.322974801,35.59118271,0.904242575,28.26986694,-0.005087759,0.00995218
SRR7038640,66.04750061,6.975640297,5.732091904,0.13627623,23.05011177,1.115108013,188.0254669,96.75339508,0.322974801,35.59118271,0.904242575,28.26986694,-0.005087759,0.00995218
ERR2223296,59.77757263,6.90514946,5.719484329,0.136398017,22.90577698,1.149795413,188.4788818,96.9046936,0.368725389,35.44245148,1.004431009,28.32529831,-0.002341923,0.003241429
SRR6471307,64.64712524,6.906952381,5.729184151,0.136949077,23.01599312,1.111881256,187.9851379,96.81797791,0.333873391,35.55728531,0.939783216,28.29136276,-0.007056416,0.007262378
SRR6471308,64.64712524,6.906952381,5.729184151,0.136949077,23.01599312,1.111881256,187.9851379,96.81797791,0.333873391,35.55728531,0.939783216,28.29136276,-0.007056416,0.007262378
SRR7036356,64.64712524,6.906952381,5.729184151,0.136949077,23.01599312,1.111881256,187.9851379,96.81797791,0.333873391,35.55728531,0.939783216,28.29136276,-0.007056416,0.007262378
SRR7038636,64.64712524,6.906952381,5.729184151,0.136949077,23.01599312,1.111881256,187.9851379,96.81797791,0.333873391,35.55728531,0.939783216,28.29136276,-0.007056416,0.007262378
SRR6400849,225.5910797,5.153865814,3.390542507,0.137195691,27.12604332,19.59580994,297.5301514,98.40122223,1.397143602,34.12424088,5.971356869,6.321562767,0.130353138,0.043440178
SRR6400944,225.5910797,5.153865814,3.390542507,0.137195691,27.12604332,19.59580994,297.5301514,98.40122223,1.397143602,34.12424088,5.971356869,6.321562767,0.130353138,0.043440178
SRR7038563,225.5910797,5.153865814,3.390542507,0.137195691,27.12604332,19.59580994,297.5301514,98.40122223,1.397143602,34.12424088,5.971356869,6.321562767,0.130353138,0.043440178
SRR7038693,225.5910797,5.153865814,3.390542507,0.137195691,27.12604332,19.59580994,297.5301514,98.40122223,1.397143602,34.12424088,5.971356869,6.321562767,0.130353138,0.043440178
SRR6471531,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7033477,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7033559,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7033561,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7036048,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7036350,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7036359,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7038766,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7038767,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR7038772,70.70888519,7.770825863,5.738894939,0.139510512,23.02897453,1.304441571,187.5828705,96.41053772,0.356567115,35.59015274,0.992636204,28.32752991,-0.033330325,0.010775227
SRR5902406,67.31018829,9.776560783,5.080993176,0.139552981,24.94960785,1.538426638,207.671051,95.62493896,0.193434328,35.60182953,0.742429316,22.08927536,-0.067331135,0.023371881
SRR5902410,67.31018829,9.776560783,5.080993176,0.139552981,24.94960785,1.538426638,207.671051,95.62493896,0.193434328,35.60182953,0.742429316,22.08927536,-0.067331135,0.023371881
SRR5902482,67.31018829,9.776560783,5.080993176,0.139552981,24.94960785,1.538426638,207.671051,95.62493896,0.193434328,35.60182953,0.742429316,22.08927536,-0.067331135,0.023371881
SRR6400843,230.3629761,5.141584396,3.407187462,0.139886975,27.11890411,19.30708122,296.7921143,98.39250946,1.390097618,34.14337158,5.765893936,6.485904217,0.149424344,0.068918899
SRR6400846,230.3629761,5.141584396,3.407187462,0.139886975,27.11890411,19.30708122,296.7921143,98.39250946,1.390097618,34.14337158,5.765893936,6.485904217,0.149424344,0.068918899
SRR7038414,230.3629761,5.141584396,3.407187462,0.139886975,27.11890411,19.30708122,296.7921143,98.39250946,1.390097618,34.14337158,5.765893936,6.485904217,0.149424344,0.068918899
SRR7038697,230.3629761,5.141584396,3.407187462,0.139886975,27.11890411,19.30708122,296.7921143,98.39250946,1.390097618,34.14337158,5.765893936,6.485904217,0.149424344,0.068918899
ERR2223225,40.07470322,39.08081055,5.082418442,0.14081265,25.70014,6.4554739,181.4542847,84.01004791,0.440799803,36.30522537,2.110487223,21.25722694,0.012698844,-0.000632499
ERR2223228,31.84864235,65.3187027,5.012319565,0.141562194,25.09335709,9.307997704,158.5594482,73.6672821,0.656745553,35.64650345,4.442919254,21.28863144,0.05700459,0.002968319
SRR6471259,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR6471310,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR6471418,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR7033520,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR7036067,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR7036070,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR7038536,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR7038653,84.62892914,9.908416748,5.703604698,0.141683221,23.11806488,2.356468678,187.5501404,95.74108887,0.468006879,35.57827759,1.769182205,27.99840927,-0.087507941,0.024264194
SRR6471411,80.1685257,184.4285583,3.180832148,0.141792566,41.21320343,35.82410049,149.0144501,44.54981232,2.508463621,34.65327835,122.5783844,2.101699352,-0.097122014,0.020581713
SRR7033651,80.1685257,184.4285583,3.180832148,0.141792566,41.21320343,35.82410049,149.0144501,44.54981232,2.508463621,34.65327835,122.5783844,2.101699352,-0.097122014,0.020581713
SRR7033607,80.1685257,184.4285583,3.180832148,0.141792566,41.21320343,35.82410049,149.0144501,44.54981232,2.508463621,34.65327835,122.5783844,2.101699352,-0.097122014,0.020581713
SRR5924472,95.0474472,3.808345795,4.292413712,0.141820893,26.60617828,1.931791544,247.7682343,98.51547241,0.310661942,35.32830048,1.313071728,14.61577606,-0.001653964,0.030011574
SRR5924531,95.0474472,3.808345795,4.292413712,0.141820893,26.60617828,1.931791544,247.7682343,98.51547241,0.310661942,35.32830048,1.313071728,14.61577606,-0.001653964,0.030011574
ERR2223288,86.54956055,8.153036118,4.61755991,0.142690897,26.08881378,3.319923162,228.4029388,96.76820374,0.322746933,35.55546951,2.698322058,17.53207207,0.039514977,-0.023437385
ERR2220182,84.76383972,71.57415009,3.769252062,0.143274248,29.22756386,18.84126472,211.8283386,75.27862549,1.35217309,34.78233337,12.66620159,9.435330391,-0.048675258,0.036618579
ERR2220272,84.76383972,71.57415009,3.769252062,0.143274248,29.22756386,18.84126472,211.8283386,75.27862549,1.35217309,34.78233337,12.66620159,9.435330391,-0.048675258,0.036618579
SRR5917465,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917466,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917471,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917476,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917479,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917595,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917597,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917604,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917712,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917715,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917718,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917789,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917794,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917796,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917799,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917802,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917841,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
SRR5917876,72.55699921,80.2421875,4.022519588,0.143283725,28.92058563,14.89859295,189.1225891,70.59799957,0.985563695,34.98822403,9.8562994,11.98080349,-0.087140083,-0.308330834
ERR2223250,91.49798584,0.051221427,4.657074451,0.143494204,26.11100197,1.413342237,236.4193878,100.4570999,0.307148576,35.66769791,3.31810832,17.80672646,0.003771426,0.003313916
ERR10234712,51.54837036,16.21752167,3.961352587,0.144350842,25.09098816,3.515712023,243.9745789,94.75666809,0.63430649,33.13163757,6.991883278,13.57838249,0.036729395,-0.031701751
ERR10234711,51.54837036,16.21752167,3.961352587,0.144350842,25.09098816,3.515712023,243.9745789,94.75666809,0.63430649,33.13163757,6.991883278,13.57838249,0.036729395,-0.031701751
ERR2223273,62.69519043,1.481508136,4.731436729,0.144657657,26.03339005,0.49542433,231.1117401,99.4768219,0.177007332,35.74941635,2.578444004,18.4238205,0.00269301,-0.017389731
SRR6471403,80.1685257,9.156061172,5.727840424,0.144900844,23.05901909,1.90343523,187.4751434,95.94071198,0.43193087,35.58813477,1.417670608,28.21034813,-0.097122014,0.020581713
SRR7036072,80.1685257,9.156061172,5.727840424,0.144900844,23.05901909,1.90343523,187.4751434,95.94071198,0.43193087,35.58813477,1.417670608,28.21034813,-0.097122014,0.020581713
SRR7038888,80.1685257,9.156061172,5.727840424,0.144900844,23.05901909,1.90343523,187.4751434,95.94071198,0.43193087,35.58813477,1.417670608,28.21034813,-0.097122014,0.020581713
SRR7033647,80.1685257,9.156061172,5.727840424,0.144900844,23.05901909,1.90343523,187.4751434,95.94071198,0.43193087,35.58813477,1.417670608,28.21034813,-0.097122014,0.020581713
ERR10234945,58.49734879,26.43458939,5.319932938,0.145121709,24.96019363,3.54331851,188.5981903,89.85493469,0.368261427,36.23655701,2.248049498,23.47309113,0.001080081,0.022396261
SRR6400939,225.4989014,5.81662941,3.334977388,0.145235881,27.16051674,20.91338158,302.0327454,98.17037964,1.4914639,34.07434464,6.78466177,5.741028309,0.060794786,0.03964239
SRR6400940,225.4989014,5.81662941,3.334977388,0.145235881,27.16051674,20.91338158,302.0327454,98.17037964,1.4914639,34.07434464,6.78466177,5.741028309,0.060794786,0.03964239
SRR7038501,225.4989014,5.81662941,3.334977388,0.145235881,27.16051674,20.91338158,302.0327454,98.17037964,1.4914639,34.07434464,6.78466177,5.741028309,0.060794786,0.03964239
SRR7038568,225.4989014,5.81662941,3.334977388,0.145235881,27.16051674,20.91338158,302.0327454,98.17037964,1.4914639,34.07434464,6.78466177,5.741028309,0.060794786,0.03964239
ERR2223271,68.80039215,0.310915768,4.710595608,0.145493567,26.11914444,0.729162931,233.8793488,100.0957565,0.182476938,35.78850937,2.759290934,18.20948219,0.024106959,0.011476144
ERR2223272,68.80039215,0.310915768,4.710595608,0.145493567,26.11914444,0.729162931,233.8793488,100.0957565,0.182476938,35.78850937,2.759290934,18.20948219,0.024106959,0.011476144
SRR5918461,60.74819565,9.650268555,5.40606451,0.146826178,23.64583778,0.959718347,195.5481873,95.50836945,0.198516145,35.2562027,0.633950174,25.50708771,0.03462553,-0.051875077
SRR5918475,60.74819565,9.650268555,5.40606451,0.146826178,23.64583778,0.959718347,195.5481873,95.50836945,0.198516145,35.2562027,0.633950174,25.50708771,0.03462553,-0.051875077
SRR5918612,60.74819565,9.650268555,5.40606451,0.146826178,23.64583778,0.959718347,195.5481873,95.50836945,0.198516145,35.2562027,0.633950174,25.50708771,0.03462553,-0.051875077
SRR5918788,60.74819565,9.650268555,5.40606451,0.146826178,23.64583778,0.959718347,195.5481873,95.50836945,0.198516145,35.2562027,0.633950174,25.50708771,0.03462553,-0.051875077
SRR5917508,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917550,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917563,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917675,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917679,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917684,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917833,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR5917838,73.23733521,72.24241638,4.064341545,0.147059739,28.8746357,16.93590164,199.8041077,73.80673981,1.100674391,35.03346634,8.118574142,12.20076466,0.076449044,-0.001531695
SRR6471398,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR6471402,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR6471417,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR6471506,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7036129,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7036272,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7037000,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7038591,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7038593,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7038676,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7036275,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
SRR7036919,74.86878204,14.14499474,5.495672226,0.147641197,23.43391228,4.680016041,185.4830017,94.34386444,0.572396636,35.32577896,3.077079535,26.46202278,-0.152068585,0.007957849
ERR2223282,98.27631378,2.116760969,4.189346313,0.148091391,26.61543274,2.375984907,255.0307465,99.62911987,0.363017976,35.11736298,1.783555031,13.77261543,0.004691262,0.007178687
SRR6471405,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR6471408,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR6471534,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR6471537,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR7033605,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR7036027,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR7036231,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR7038763,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR7038893,75.43955231,8.490477562,5.738946915,0.149293795,23.02964783,1.55573082,187.4389038,96.14191437,0.393487871,35.59069443,1.155514002,28.31707573,-0.081588022,0.013830828
SRR6401191,66.50979614,4.030412674,4.498754501,0.149304226,26.1283226,1.745087504,238.3547974,99.00177765,0.276908726,35.32917023,2.000705004,16.57321358,0.012101775,0.008593491
SRR6401192,66.50979614,4.030412674,4.498754501,0.149304226,26.1283226,1.745087504,238.3547974,99.00177765,0.276908726,35.32917023,2.000705004,16.57321358,0.012101775,0.008593491
SRR7036021,66.50979614,4.030412674,4.498754501,0.149304226,26.1283226,1.745087504,238.3547974,99.00177765,0.276908726,35.32917023,2.000705004,16.57321358,0.012101775,0.008593491
SRR7038849,66.50979614,4.030412674,4.498754501,0.149304226,26.1283226,1.745087504,238.3547974,99.00177765,0.276908726,35.32917023,2.000705004,16.57321358,0.012101775,0.008593491
SRR7038502,219.9226532,5.888292313,3.319490671,0.150260568,27.16663361,21.15912247,302.7305908,98.14234924,1.499095678,34.05714417,6.961510181,5.587585449,0.036956038,-0.031870008
SRR7038571,219.9226532,5.888292313,3.319490671,0.150260568,27.16663361,21.15912247,302.7305908,98.14234924,1.499095678,34.05714417,6.961510181,5.587585449,0.036956038,-0.031870008
ERR2223299,68.12955475,17.66666603,5.434836388,0.150457814,23.38720322,4.889248848,183.0800323,92.56969452,0.574480116,35.13785172,3.548886061,26.08186722,-0.017080866,-0.017547406
ERR2223231,60.89290237,33.6652298,5.281192303,0.152054429,24.79323387,5.399804592,179.2114105,86.57028961,0.446516365,36.01482391,3.351043224,23.33863831,-0.081761703,0.021129744
ERR10234709,59.0523262,3.361612082,4.604812145,0.153133556,25.23013496,0.987308502,231.9693909,99.17396545,0.187240332,34.73390579,4.287982464,18.37322807,0.016837867,-0.007890036
ERR10234710,59.0523262,3.361612082,4.604812145,0.153133556,25.23013496,0.987308502,231.9693909,99.17396545,0.187240332,34.73390579,4.287982464,18.37322807,0.016837867,-0.007890036
ERR2223298,81.10274506,13.32559681,5.535008907,0.155578837,23.41415215,4.414783955,186.1572723,94.69985962,0.566253901,35.40784454,2.94372201,26.70976639,-0.213106781,0.018633781
SRR6471270,81.10274506,13.32559681,5.535008907,0.155578837,23.41415215,4.414783955,186.1572723,94.69985962,0.566253901,35.40784454,2.94372201,26.70976639,-0.213106781,0.018633781
SRR7036278,81.10274506,13.32559681,5.535008907,0.155578837,23.41415215,4.414783955,186.1572723,94.69985962,0.566253901,35.40784454,2.94372201,26.70976639,-0.213106781,0.018633781
SRR7036942,81.10274506,13.32559681,5.535008907,0.155578837,23.41415215,4.414783955,186.1572723,94.69985962,0.566253901,35.40784454,2.94372201,26.70976639,-0.213106781,0.018633781
SRR7038715,81.10274506,13.32559681,5.535008907,0.155578837,23.41415215,4.414783955,186.1572723,94.69985962,0.566253901,35.40784454,2.94372201,26.70976639,-0.213106781,0.018633781
ERR2220237,46.16083145,137.3534546,3.929527283,0.155884996,29.44461823,23.10106277,136.9664612,50.45379257,1.380350471,35.33180237,15.32020283,10.52466202,-0.012370921,-0.023204599
ERR2220327,46.16083145,137.3534546,3.929527283,0.155884996,29.44461823,23.10106277,136.9664612,50.45379257,1.380350471,35.33180237,15.32020283,10.52466202,-0.012370921,-0.023204599
ERR2223275,56.45393372,5.589570999,4.792579651,0.156592101,25.75061226,0.474695355,223.2996521,97.59952545,0.146921858,35.63968277,2.201580048,19.39881897,0.022543982,0.003568813
SRR6471409,80.1685257,186.8789978,3.689877748,0.156638622,29.29705048,30.93659782,97.2838974,34.89103699,2.209692478,34.70304489,34.96429825,8.764392853,0.023961982,0.001531727
ERR2223277,64.04035187,5.148288727,4.555053234,0.156659693,26.29568863,0.536371648,230.9704437,97.78511047,0.155951947,35.56100845,1.891842723,17.05550385,0.053670183,0.009698979
SRR6401188,66.50979614,68.62703705,3.65416193,0.157887891,29.26737595,19.83759689,216.8572998,76.09817505,1.358282447,34.57741928,8.990662575,8.472014427,-0.005326308,0.005679487
ERR2220211,89.03652954,11.13286018,5.631022453,0.158361152,23.27338028,3.490087748,187.7409668,95.47954559,0.540117323,35.5297699,2.480732679,27.43058014,-0.134977311,0.021810587
ERR2220301,89.03652954,11.13286018,5.631022453,0.158361152,23.27338028,3.490087748,187.7409668,95.47954559,0.540117323,35.5297699,2.480732679,27.43058014,-0.134977311,0.021810587
ERR2223297,89.03652954,11.13286018,5.631022453,0.158361152,23.27338028,3.490087748,187.7409668,95.47954559,0.540117323,35.5297699,2.480732679,27.43058014,-0.134977311,0.021810587
ERR2220169,67.17404175,29.0440979,5.362451553,0.1590188,24.62779999,4.800301075,181.6519165,88.49271393,0.426445276,36.06613159,3.130575657,24.03066254,-0.030318469,0.019915691
ERR2220170,67.17404175,29.0440979,5.362451553,0.1590188,24.62779999,4.800301075,181.6519165,88.49271393,0.426445276,36.06613159,3.130575657,24.03066254,-0.030318469,0.019915691
ERR2220253,67.17404175,29.0440979,5.362451553,0.1590188,24.62779999,4.800301075,181.6519165,88.49271393,0.426445276,36.06613159,3.130575657,24.03066254,-0.030318469,0.019915691
ERR2223232,67.17404175,29.0440979,5.362451553,0.1590188,24.62779999,4.800301075,181.6519165,88.49271393,0.426445276,36.06613159,3.130575657,24.03066254,-0.030318469,0.019915691
ERR2220213,64.27841949,26.52859306,5.323918343,0.159258589,23.17725563,4.238772392,179.4221954,89.6300354,0.548146009,34.72133636,3.999012947,25.51182556,0.226090625,-0.022773601
ERR2220219,64.27841949,26.52859306,5.323918343,0.159258589,23.17725563,4.238772392,179.4221954,89.6300354,0.548146009,34.72133636,3.999012947,25.51182556,0.226090625,-0.022773601
ERR2223301,64.27841949,26.52859306,5.323918343,0.159258589,23.17725563,4.238772392,179.4221954,89.6300354,0.548146009,34.72133636,3.999012947,25.51182556,0.226090625,-0.022773601
SRR6471274,86.41773224,12.54086876,5.57947588,0.159276724,23.36061096,3.995116472,186.7618866,94.96973419,0.551340699,35.47449493,2.755171061,27.01872826,-0.214146391,0.024439164
SRR6471377,86.41773224,12.54086876,5.57947588,0.159276724,23.36061096,3.995116472,186.7618866,94.96973419,0.551340699,35.47449493,2.755171061,27.01872826,-0.214146391,0.024439164
SRR6471525,86.41773224,12.54086876,5.57947588,0.159276724,23.36061096,3.995116472,186.7618866,94.96973419,0.551340699,35.47449493,2.755171061,27.01872826,-0.214146391,0.024439164
